"","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions"
"","","Report Period","20241231","","Report Period","20240930","","Report Period","20240630","","Report Period","20240331","","Report Period","20231231","","Report Period","20230930","","Report Period","20230630","","Report Period","20230331","","Report Period","20221231","","Report Period","20220930","","Report Period","20220630","","Report Period","20220331","","Report Period","20211231","","Report Period","20210930","","Report Period","20210630","","Report Period","20210331","","Report Period","20201231","","Report Period","20200930","","Report Period","20200630","","Report Period","20200331","","Report Period","20191231","","Report Period","20190930","","Report Period","20190630","","Report Period","20190331","","Report Period","20181231","","Report Period","20180930","","Report Period","20180630","","Report Period","20180331","","Report Period","20171231","","Report Period","20170930","","Report Period","20170630","","Report Period","20170331","","Report Period","20161231","","Report Period","20160930","","Report Period","20160630","","Report Period","20160331","","Report Period","20151231","","Report Period","20150930","","Report Period","20150630","","Report Period","20150331"
"","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD"
"","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$"
"1-4 Family Residential Construction","","NARECNFM","$534,914","","NARECNFM","$505,854","","NARECNFM","$428,761","","NARECNFM","$384,056","","NARECNFM","$338,416","","NARECNFM","$284,039","","NARECNFM","$249,629","","NARECNFM","$175,047","","NARECNFM","$161,831","","NARECNFM","$160,965","","NARECNFM","$168,597","","NARECNFM","$170,673","","NARECNFM","$178,139","","NARECNFM","$224,303","","NARECNFM","$290,002","","NARECNFM","$383,838","","NARECNFM","$365,667","","NARECNFM","$367,169","","NARECNFM","$379,517","","NARECNFM","$352,960","","NARECNFM","$320,602","","NARECNFM","$352,626","","NARECNFM","$338,567","","NARECNFM","$268,832","","NARECNFM","$242,216","","NARECNFM","$277,340","","NARECNFM","$265,621","","NARECNFM","$295,448","","NARECNFM","$297,710","","NARECNFM","$298,720","","NARECNFM","$286,155","","NARECNFM","$304,166","","NARECNFM","$319,990","","NARECNFM","$325,914","","NARECNFM","$347,458","","NARECNFM","$382,267","","NARECNFM","$414,492","","NARECNFM","$432,235","","NARECNFM","$472,746","","NARECNFM","$554,598"
"Other Construction, All Land Development and Other Land","","NARECNOT","$2,892,629","","NARECNOT","$2,661,907","","NARECNOT","$2,275,588","","NARECNOT","$2,261,427","","NARECNOT","$1,953,775","","NARECNOT","$1,985,257","","NARECNOT","$1,638,429","","NARECNOT","$1,489,170","","NARECNOT","$1,492,379","","NARECNOT","$1,340,016","","NARECNOT","$1,473,337","","NARECNOT","$1,486,945","","NARECNOT","$1,600,235","","NARECNOT","$1,880,197","","NARECNOT","$1,963,110","","NARECNOT","$2,216,373","","NARECNOT","$2,113,961","","NARECNOT","$1,993,627","","NARECNOT","$1,563,285","","NARECNOT","$1,185,970","","NARECNOT","$1,083,164","","NARECNOT","$1,084,113","","NARECNOT","$1,109,874","","NARECNOT","$1,156,381","","NARECNOT","$1,188,549","","NARECNOT","$1,055,037","","NARECNOT","$1,185,264","","NARECNOT","$1,152,150","","NARECNOT","$1,208,229","","NARECNOT","$1,407,857","","NARECNOT","$1,485,341","","NARECNOT","$1,632,831","","NARECNOT","$1,725,553","","NARECNOT","$1,822,421","","NARECNOT","$1,953,285","","NARECNOT","$2,164,002","","NARECNOT","$2,309,324","","NARECNOT","$2,588,645","","NARECNOT","$2,954,970","","NARECNOT","$3,195,114"
"Secured by Farmland","","NAREAG","$703,087","","NAREAG","$676,715","","NAREAG","$697,141","","NAREAG","$641,430","","NAREAG","$651,704","","NAREAG","$674,759","","NAREAG","$629,307","","NAREAG","$651,019","","NAREAG","$722,149","","NAREAG","$805,243","","NAREAG","$916,030","","NAREAG","$1,021,434","","NAREAG","$1,138,600","","NAREAG","$1,237,316","","NAREAG","$1,298,473","","NAREAG","$1,463,246","","NAREAG","$1,591,270","","NAREAG","$1,760,852","","NAREAG","$1,753,906","","NAREAG","$1,655,279","","NAREAG","$1,653,046","","NAREAG","$1,535,173","","NAREAG","$1,632,651","","NAREAG","$1,581,798","","NAREAG","$1,526,099","","NAREAG","$1,526,061","","NAREAG","$1,480,867","","NAREAG","$1,403,786","","NAREAG","$1,335,211","","NAREAG","$1,357,916","","NAREAG","$1,283,294","","NAREAG","$1,300,886","","NAREAG","$1,120,392","","NAREAG","$1,051,042","","NAREAG","$922,339","","NAREAG","$839,837","","NAREAG","$805,909","","NAREAG","$794,341","","NAREAG","$885,573","","NAREAG","$866,177"
"Secured by 1-4 Family Residential Properties","","NARERES","$21,551,651","","NARERES","$21,154,066","","NARERES","$20,931,593","","NARERES","$21,553,433","","NARERES","$21,387,831","","NARERES","$21,407,830","","NARERES","$21,640,196","","NARERES","$22,328,507","","NARERES","$22,638,134","","NARERES","$23,031,460","","NARERES","$24,540,495","","NARERES","$27,017,901","","NARERES","$28,132,857","","NARERES","$27,962,141","","NARERES","$29,476,919","","NARERES","$31,781,132","","NARERES","$32,452,645","","NARERES","$30,701,314","","NARERES","$26,371,687","","NARERES","$24,419,120","","NARERES","$22,396,928","","NARERES","$23,542,122","","NARERES","$24,538,129","","NARERES","$25,862,398","","NARERES","$27,040,166","","NARERES","$28,429,283","","NARERES","$29,801,198","","NARERES","$31,363,618","","NARERES","$31,732,591","","NARERES","$32,139,352","","NARERES","$33,123,645","","NARERES","$35,228,339","","NARERES","$36,911,329","","NARERES","$38,724,446","","NARERES","$40,588,757","","NARERES","$42,937,914","","NARERES","$45,049,279","","NARERES","$47,625,878","","NARERES","$50,738,918","","NARERES","$53,162,499"
"Secured by 1-4 family residential real estate secured by first liens","","NARERSFM","$16,365,786","","NARERSFM","$16,044,007","","NARERSFM","$15,971,786","","NARERSFM","$16,570,337","","NARERSFM","$16,463,616","","NARERSFM","$16,502,816","","NARERSFM","$16,711,228","","NARERSFM","$17,318,652","","NARERSFM","$17,587,913","","NARERSFM","$17,853,366","","NARERSFM","$19,052,352","","NARERSFM","$21,187,532","","NARERSFM","$22,090,496","","NARERSFM","$21,799,195","","NARERSFM","$22,993,333","","NARERSFM","$24,974,372","","NARERSFM","$25,448,306","","NARERSFM","$23,847,057","","NARERSFM","$19,552,105","","NARERSFM","$17,890,213","","NARERSFM","$16,181,757","","NARERSFM","$16,920,636","","NARERSFM","$17,047,047","","NARERSFM","$17,524,110","","NARERSFM","$18,116,587","","NARERSFM","$19,035,721","","NARERSFM","$19,926,460","","NARERSFM","$21,015,143","","NARERSFM","$21,130,329","","NARERSFM","$21,486,735","","NARERSFM","$22,359,467","","NARERSFM","$23,774,357","","NARERSFM","$25,238,111","","NARERSFM","$26,823,127","","NARERSFM","$28,296,865","","NARERSFM","$29,995,012","","NARERSFM","$31,895,746","","NARERSFM","$34,395,864","","NARERSFM","$37,024,992","","NARERSFM","$38,887,110"
"Secured by 1-4 family residential real estate secured by junior liens","","NARERSF2","$537,547","","NARERSF2","$508,097","","NARERSF2","$492,380","","NARERSF2","$479,433","","NARERSF2","$492,560","","NARERSF2","$493,400","","NARERSF2","$496,758","","NARERSF2","$505,269","","NARERSF2","$528,315","","NARERSF2","$550,995","","NARERSF2","$578,873","","NARERSF2","$624,733","","NARERSF2","$676,195","","NARERSF2","$706,410","","NARERSF2","$741,155","","NARERSF2","$786,166","","NARERSF2","$840,284","","NARERSF2","$878,971","","NARERSF2","$910,886","","NARERSF2","$870,014","","NARERSF2","$822,531","","NARERSF2","$900,931","","NARERSF2","$1,004,360","","NARERSF2","$1,060,457","","NARERSF2","$1,107,432","","NARERSF2","$1,185,452","","NARERSF2","$1,302,326","","NARERSF2","$1,376,364","","NARERSF2","$1,436,958","","NARERSF2","$1,416,182","","NARERSF2","$1,492,212","","NARERSF2","$1,593,158","","NARERSF2","$2,077,802","","NARERSF2","$2,145,585","","NARERSF2","$2,186,449","","NARERSF2","$2,200,347","","NARERSF2","$2,258,389","","NARERSF2","$2,285,838","","NARERSF2","$2,155,740","","NARERSF2","$2,327,205"
"Secured by 1-4 family residential real estate home equity loans","","NARELOC","$4,648,318","","NARELOC","$4,601,962","","NARELOC","$4,467,427","","NARELOC","$4,503,663","","NARELOC","$4,431,655","","NARELOC","$4,411,614","","NARELOC","$4,432,210","","NARELOC","$4,504,586","","NARELOC","$4,521,906","","NARELOC","$4,627,099","","NARELOC","$4,909,270","","NARELOC","$5,205,636","","NARELOC","$5,366,166","","NARELOC","$5,456,536","","NARELOC","$5,742,431","","NARELOC","$6,020,594","","NARELOC","$6,164,055","","NARELOC","$5,975,286","","NARELOC","$5,908,696","","NARELOC","$5,658,893","","NARELOC","$5,392,640","","NARELOC","$5,720,555","","NARELOC","$6,486,722","","NARELOC","$7,277,831","","NARELOC","$7,816,147","","NARELOC","$8,208,110","","NARELOC","$8,572,412","","NARELOC","$8,972,111","","NARELOC","$9,165,304","","NARELOC","$9,236,435","","NARELOC","$9,271,966","","NARELOC","$9,860,824","","NARELOC","$9,595,416","","NARELOC","$9,755,734","","NARELOC","$10,105,443","","NARELOC","$10,742,555","","NARELOC","$10,895,144","","NARELOC","$10,944,176","","NARELOC","$11,558,186","","NARELOC","$11,948,184"
"Secured by Multifamily Residential Properties","","NAREMULT","$5,608,262","","NAREMULT","$4,394,817","","NAREMULT","$2,984,842","","NAREMULT","$2,224,936","","NAREMULT","$1,931,500","","NAREMULT","$1,578,962","","NAREMULT","$1,212,005","","NAREMULT","$1,103,418","","NAREMULT","$914,018","","NAREMULT","$791,653","","NAREMULT","$822,838","","NAREMULT","$1,057,594","","NAREMULT","$1,222,361","","NAREMULT","$1,331,070","","NAREMULT","$1,304,843","","NAREMULT","$1,041,602","","NAREMULT","$993,698","","NAREMULT","$945,353","","NAREMULT","$777,935","","NAREMULT","$539,168","","NAREMULT","$465,529","","NAREMULT","$467,197","","NAREMULT","$515,260","","NAREMULT","$532,901","","NAREMULT","$558,285","","NAREMULT","$509,059","","NAREMULT","$512,359","","NAREMULT","$540,523","","NAREMULT","$513,911","","NAREMULT","$528,680","","NAREMULT","$546,131","","NAREMULT","$575,779","","NAREMULT","$617,628","","NAREMULT","$643,138","","NAREMULT","$727,862","","NAREMULT","$789,297","","NAREMULT","$829,685","","NAREMULT","$929,506","","NAREMULT","$905,814","","NAREMULT","$1,041,259"
"Secured by Nonfarm Nonresidential Properties","","NARENRES","$24,172,014","","NARENRES","$24,938,653","","NARENRES","$24,286,815","","NARENRES","$22,014,510","","NARENRES","$19,980,676","","NARENRES","$18,388,710","","NARENRES","$14,442,084","","NARENRES","$11,657,571","","NARENRES","$9,160,624","","NARENRES","$8,982,944","","NARENRES","$9,580,331","","NARENRES","$10,471,758","","NARENRES","$10,883,959","","NARENRES","$12,455,934","","NARENRES","$13,729,188","","NARENRES","$14,557,338","","NARENRES","$14,880,733","","NARENRES","$12,761,913","","NARENRES","$11,244,659","","NARENRES","$9,056,247","","NARENRES","$7,068,930","","NARENRES","$7,586,438","","NARENRES","$7,590,456","","NARENRES","$7,826,760","","NARENRES","$7,652,234","","NARENRES","$7,449,807","","NARENRES","$7,689,711","","NARENRES","$7,805,265","","NARENRES","$7,662,967","","NARENRES","$7,812,161","","NARENRES","$7,981,487","","NARENRES","$8,236,527","","NARENRES","$8,490,382","","NARENRES","$8,615,953","","NARENRES","$8,990,940","","NARENRES","$9,486,739","","NARENRES","$9,422,335","","NARENRES","$10,127,966","","NARENRES","$10,934,047","","NARENRES","$12,031,164"
"Owner-Occupied Non-farm Residential","","NARENROW","$4,393,699","","NARENROW","$4,394,667","","NARENROW","$4,009,175","","NARENROW","$3,905,416","","NARENROW","$3,566,142","","NARENROW","$3,446,212","","NARENROW","$3,541,052","","NARENROW","$3,225,989","","NARENROW","$3,132,432","","NARENROW","$3,192,987","","NARENROW","$3,438,312","","NARENROW","$3,833,881","","NARENROW","$4,045,973","","NARENROW","$4,465,915","","NARENROW","$5,044,296","","NARENROW","$5,810,317","","NARENROW","$5,829,846","","NARENROW","$5,265,294","","NARENROW","$5,196,732","","NARENROW","$4,851,453","","NARENROW","$4,301,335","","NARENROW","$4,468,931","","NARENROW","$4,196,721","","NARENROW","$4,285,530","","NARENROW","$4,193,275","","NARENROW","$4,254,058","","NARENROW","$4,496,190","","NARENROW","$4,674,011","","NARENROW","$4,478,787","","NARENROW","$4,554,932","","NARENROW","$4,656,535","","NARENROW","$4,757,436","","NARENROW","$4,847,814","","NARENROW","$4,860,731","","NARENROW","$5,004,128","","NARENROW","$5,360,506","","NARENROW","$5,401,025","","NARENROW","$5,686,036","","NARENROW","$5,855,268","","NARENROW","$6,294,568"
"Other Non-Farm Non-Residential","","NARENROT","$19,778,315","","NARENROT","$20,543,986","","NARENROT","$20,277,640","","NARENROT","$18,109,094","","NARENROT","$16,414,534","","NARENROT","$14,942,498","","NARENROT","$10,901,032","","NARENROT","$8,431,582","","NARENROT","$6,028,192","","NARENROT","$5,789,957","","NARENROT","$6,142,019","","NARENROT","$6,637,877","","NARENROT","$6,837,986","","NARENROT","$7,990,019","","NARENROT","$8,684,892","","NARENROT","$8,747,021","","NARENROT","$9,050,887","","NARENROT","$7,496,619","","NARENROT","$6,047,927","","NARENROT","$4,204,794","","NARENROT","$2,767,595","","NARENROT","$3,117,507","","NARENROT","$3,393,735","","NARENROT","$3,541,230","","NARENROT","$3,458,959","","NARENROT","$3,195,749","","NARENROT","$3,193,521","","NARENROT","$3,131,254","","NARENROT","$3,184,180","","NARENROT","$3,257,229","","NARENROT","$3,324,952","","NARENROT","$3,479,091","","NARENROT","$3,642,568","","NARENROT","$3,755,222","","NARENROT","$3,986,812","","NARENROT","$4,126,233","","NARENROT","$4,021,310","","NARENROT","$4,441,930","","NARENROT","$5,078,779","","NARENROT","$5,736,596"
"Real Estate Loans in Foreign Offices","","NAREFOR","$865,309","","NAREFOR","$637,180","","NAREFOR","$650,427","","NAREFOR","$649,536","","NAREFOR","$428,009","","NAREFOR","$498,779","","NAREFOR","$549,585","","NAREFOR","$493,899","","NAREFOR","$492,522","","NAREFOR","$435,703","","NAREFOR","$482,365","","NAREFOR","$579,703","","NAREFOR","$531,177","","NAREFOR","$523,978","","NAREFOR","$588,887","","NAREFOR","$556,533","","NAREFOR","$580,503","","NAREFOR","$519,225","","NAREFOR","$458,772","","NAREFOR","$387,295","","NAREFOR","$231,677","","NAREFOR","$238,791","","NAREFOR","$237,035","","NAREFOR","$273,044","","NAREFOR","$287,706","","NAREFOR","$321,032","","NAREFOR","$320,074","","NAREFOR","$327,560","","NAREFOR","$327,830","","NAREFOR","$294,263","","NAREFOR","$339,551","","NAREFOR","$301,349","","NAREFOR","$256,022","","NAREFOR","$249,054","","NAREFOR","$248,217","","NAREFOR","$275,412","","NAREFOR","$270,040","","NAREFOR","$296,027","","NAREFOR","$311,867","","NAREFOR","$314,061"
"Loans to Depository Institutions","","NADEP","$24","","NADEP","$127","","NADEP","$49","","NADEP","$15","","NADEP","$18","","NADEP","$35,021","","NADEP","$35,019","","NADEP","$35,117","","NADEP","$57,143","","NADEP","$36,147","","NADEP","$38,029","","NADEP","$52,029","","NADEP","$2","","NADEP","$2,612","","NADEP","$2,434","","NADEP","$2,448","","NADEP","$3,085","","NADEP","$2,434","","NADEP","$7,868","","NADEP","$29,868","","NADEP","$5,913","","NADEP","$24,975","","NADEP","$5,988","","NADEP","$6,004","","NADEP","$5,134","","NADEP","$5,142","","NADEP","$5,151","","NADEP","$528","","NADEP","$2,151","","NADEP","$1,257","","NADEP","$34,106","","NADEP","$1,323","","NADEP","$1,377","","NADEP","$9,385","","NADEP","$9,396","","NADEP","$5,402","","NADEP","$5,410","","NADEP","$1,419","","NADEP","$1,703","","NADEP","$1,437"
"To Foreign Banks","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$35,000","","NADEPNUS","$35,000","","NADEPNUS","$35,000","","NADEPNUS","$57,000","","NADEPNUS","$36,000","","NADEPNUS","$38,000","","NADEPNUS","$52,000","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$651","","NADEPNUS","$0","","NADEPNUS","$3,000","","NADEPNUS","$25,000","","NADEPNUS","$0","","NADEPNUS","$19,000","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$26,000","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$8,000","","NADEPNUS","$8,000","","NADEPNUS","$4,000","","NADEPNUS","$4,000","","NADEPNUS","$0","","NADEPNUS","$0","","NADEPNUS","$0"
"Loans to Finance Agricultural Prod and Other Loans to Farmers","","NAAG","$148,814","","NAAG","$187,094","","NAAG","$189,026","","NAAG","$275,296","","NAAG","$82,755","","NAAG","$96,290","","NAAG","$124,533","","NAAG","$225,770","","NAAG","$263,649","","NAAG","$180,458","","NAAG","$143,768","","NAAG","$210,924","","NAAG","$171,023","","NAAG","$142,512","","NAAG","$156,981","","NAAG","$195,369","","NAAG","$216,638","","NAAG","$203,359","","NAAG","$222,713","","NAAG","$231,991","","NAAG","$239,540","","NAAG","$275,494","","NAAG","$284,289","","NAAG","$264,188","","NAAG","$211,736","","NAAG","$174,745","","NAAG","$264,381","","NAAG","$230,771","","NAAG","$217,834","","NAAG","$233,746","","NAAG","$229,492","","NAAG","$229,892","","NAAG","$233,819","","NAAG","$196,465","","NAAG","$156,022","","NAAG","$212,070","","NAAG","$148,544","","NAAG","$94,582","","NAAG","$165,941","","NAAG","$176,189"
"Commercial & Industrial Loans","","NACI","$19,260,423","","NACI","$18,562,253","","NACI","$17,821,022","","NACI","$17,638,094","","NACI","$15,132,699","","NACI","$14,163,863","","NACI","$13,942,054","","NACI","$12,679,658","","NACI","$11,447,941","","NACI","$11,700,055","","NACI","$12,228,788","","NACI","$13,466,440","","NACI","$13,291,194","","NACI","$15,620,451","","NACI","$17,920,866","","NACI","$21,023,746","","NACI","$22,668,043","","NACI","$24,905,613","","NACI","$25,175,236","","NACI","$19,565,248","","NACI","$15,968,196","","NACI","$16,423,287","","NACI","$16,039,735","","NACI","$16,696,265","","NACI","$13,279,083","","NACI","$13,960,422","","NACI","$15,043,622","","NACI","$16,328,235","","NACI","$16,923,880","","NACI","$18,449,408","","NACI","$20,034,920","","NACI","$22,160,488","","NACI","$23,541,742","","NACI","$24,824,985","","NACI","$24,811,686","","NACI","$22,715,673","","NACI","$13,246,126","","NACI","$11,417,992","","NACI","$9,976,843","","NACI","$8,433,786"
"To Non-U.S. Addressees","","NACINUS","$1,556,453","","NACINUS","$2,018,727","","NACINUS","$1,828,301","","NACINUS","$2,013,054","","NACINUS","$2,071,903","","NACINUS","$2,182,070","","NACINUS","$2,215,509","","NACINUS","$2,212,819","","NACINUS","$2,109,470","","NACINUS","$2,409,347","","NACINUS","$2,843,674","","NACINUS","$3,225,067","","NACINUS","$2,724,462","","NACINUS","$3,282,315","","NACINUS","$3,596,085","","NACINUS","$4,361,947","","NACINUS","$4,625,292","","NACINUS","$4,329,594","","NACINUS","$3,863,131","","NACINUS","$2,275,769","","NACINUS","$1,464,096","","NACINUS","$1,643,940","","NACINUS","$2,052,731","","NACINUS","$2,119,082","","NACINUS","$1,706,762","","NACINUS","$1,606,652","","NACINUS","$2,086,163","","NACINUS","$2,400,062","","NACINUS","$3,145,784","","NACINUS","$2,762,549","","NACINUS","$2,886,270","","NACINUS","$3,035,040","","NACINUS","$3,450,758","","NACINUS","$3,624,036","","NACINUS","$3,105,432","","NACINUS","$2,373,959","","NACINUS","$1,740,272","","NACINUS","$1,463,040","","NACINUS","$1,214,167","","NACINUS","$1,087,874"
"Loans to Individuals","","NACON","$5,958,683","","NACON","$5,487,385","","NACON","$5,120,073","","NACON","$5,107,050","","NACON","$5,365,158","","NACON","$5,048,840","","NACON","$4,732,043","","NACON","$4,594,355","","NACON","$4,617,616","","NACON","$4,070,760","","NACON","$3,851,968","","NACON","$3,706,710","","NACON","$3,800,585","","NACON","$3,599,014","","NACON","$3,612,675","","NACON","$3,942,321","","NACON","$4,186,174","","NACON","$3,976,823","","NACON","$4,129,653","","NACON","$4,127,198","","NACON","$3,865,180","","NACON","$3,896,749","","NACON","$3,611,771","","NACON","$3,594,938","","NACON","$3,754,941","","NACON","$3,400,450","","NACON","$3,139,705","","NACON","$3,146,639","","NACON","$3,231,135","","NACON","$3,095,452","","NACON","$2,766,663","","NACON","$2,766,831","","NACON","$2,874,008","","NACON","$2,792,278","","NACON","$2,645,262","","NACON","$2,556,782","","NACON","$2,717,808","","NACON","$2,628,087","","NACON","$2,453,587","","NACON","$2,472,393"
"Credit Cards","","NACRCD","$1,321,059","","NACRCD","$1,205,957","","NACRCD","$1,152,153","","NACRCD","$1,213,968","","NACRCD","$1,139,166","","NACRCD","$1,026,211","","NACRCD","$955,043","","NACRCD","$870,851","","NACRCD","$751,538","","NACRCD","$676,137","","NACRCD","$617,205","","NACRCD","$647,653","","NACRCD","$650,822","","NACRCD","$631,813","","NACRCD","$646,198","","NACRCD","$767,024","","NACRCD","$805,130","","NACRCD","$798,473","","NACRCD","$941,529","","NACRCD","$1,052,920","","NACRCD","$1,089,695","","NACRCD","$1,297,411","","NACRCD","$1,180,555","","NACRCD","$1,262,620","","NACRCD","$1,267,303","","NACRCD","$1,143,257","","NACRCD","$1,073,845","","NACRCD","$1,110,705","","NACRCD","$1,089,448","","NACRCD","$985,701","","NACRCD","$945,615","","NACRCD","$964,580","","NACRCD","$938,968","","NACRCD","$896,849","","NACRCD","$874,907","","NACRCD","$854,511","","NACRCD","$863,071","","NACRCD","$826,121","","NACRCD","$807,982","","NACRCD","$831,344"
"Automobile Loans","","NAAUTO","$3,521,083","","NAAUTO","$3,348,616","","NAAUTO","$3,024,719","","NAAUTO","$2,987,266","","NAAUTO","$3,285,148","","NAAUTO","$3,113,052","","NAAUTO","$2,972,628","","NAAUTO","$2,928,595","","NAAUTO","$3,126,666","","NAAUTO","$2,721,076","","NAAUTO","$2,548,176","","NAAUTO","$2,480,293","","NAAUTO","$2,509,587","","NAAUTO","$2,310,177","","NAAUTO","$2,316,304","","NAAUTO","$2,475,936","","NAAUTO","$2,681,835","","NAAUTO","$2,531,994","","NAAUTO","$2,499,451","","NAAUTO","$2,381,095","","NAAUTO","$2,181,258","","NAAUTO","$2,007,281","","NAAUTO","$1,820,430","","NAAUTO","$1,745,799","","NAAUTO","$1,884,345","","NAAUTO","$1,701,540","","NAAUTO","$1,509,304","","NAAUTO","$1,461,060","","NAAUTO","$1,576,340","","NAAUTO","$1,514,845","","NAAUTO","$1,256,968","","NAAUTO","$1,119,696","","NAAUTO","$1,166,136","","NAAUTO","$1,100,859","","NAAUTO","$1,010,242","","NAAUTO","$954,822","","NAAUTO","$1,051,270","","NAAUTO","$987,985","","NAAUTO","$832,401","","NAAUTO","$794,288"
"Other Consumer Loans","","NACONOTH","$1,116,541","","NACONOTH","$932,812","","NACONOTH","$943,201","","NACONOTH","$905,816","","NACONOTH","$940,844","","NACONOTH","$909,577","","NACONOTH","$804,372","","NACONOTH","$794,909","","NACONOTH","$739,412","","NACONOTH","$673,547","","NACONOTH","$686,587","","NACONOTH","$578,764","","NACONOTH","$640,176","","NACONOTH","$657,024","","NACONOTH","$650,173","","NACONOTH","$699,361","","NACONOTH","$699,209","","NACONOTH","$646,356","","NACONOTH","$688,673","","NACONOTH","$693,183","","NACONOTH","$594,227","","NACONOTH","$592,057","","NACONOTH","$610,786","","NACONOTH","$586,519","","NACONOTH","$603,293","","NACONOTH","$555,653","","NACONOTH","$556,556","","NACONOTH","$574,874","","NACONOTH","$565,347","","NACONOTH","$594,906","","NACONOTH","$564,080","","NACONOTH","$682,555","","NACONOTH","$768,904","","NACONOTH","$794,570","","NACONOTH","$760,113","","NACONOTH","$747,449","","NACONOTH","$803,467","","NACONOTH","$813,981","","NACONOTH","$813,204","","NACONOTH","$846,761"
"Loans to Foreign Governments & Official Institutions","","NAFG","$2,002","","NAFG","$7,000","","NAFG","$7,000","","NAFG","$7,000","","NAFG","$7,000","","NAFG","$7,000","","NAFG","$8,001","","NAFG","$23,052","","NAFG","$7,000","","NAFG","$7,000","","NAFG","$18,005","","NAFG","$19,165","","NAFG","$7,000","","NAFG","$7,005","","NAFG","$8,000","","NAFG","$8,000","","NAFG","$18,000","","NAFG","$8,000","","NAFG","$7,000","","NAFG","$19,000","","NAFG","$12,000","","NAFG","$12,000","","NAFG","$14,000","","NAFG","$13,000","","NAFG","$14,000","","NAFG","$14,000","","NAFG","$11,000","","NAFG","$12,000","","NAFG","$11,000","","NAFG","$12,000","","NAFG","$3,000","","NAFG","$2,000","","NAFG","$2,000","","NAFG","$5,000","","NAFG","$5,000","","NAFG","$5,000","","NAFG","$5,000","","NAFG","$2,420","","NAFG","$2,621","","NAFG","$2,848"
